Date,Ozone AQI Value,Site Name,Site ID,Source
06/08/2012,71,Babylon,36-103-0002,AQS
06/09/2012,77,Colliers Mills,34-029-0006,AQS
06/10/2012,143,Monmouth University,34-025-0005,AQS
06/11/2012,67,Monmouth University,34-025-0005,AQS
06/12/2012,39,Susan Wagner Hs,36-085-0067,AQS
06/13/2012,36,Monmouth University,34-025-0005,AQS
06/14/2012,46,Flemington,34-019-0001,AQS
06/15/2012,67,Flemington,34-019-0001,AQS
06/16/2012,77,Flemington,34-019-0001,AQS
06/17/2012,46,Rutgers University,34-023-0011,AQS
06/18/2012,41,Millbrook,36-027-0007,AQS
06/19/2012,67,Rutgers University,34-023-0011,AQS
06/20/2012,174,Babylon,36-103-0002,AQS
06/21/2012,159,Monmouth University,34-025-0005,AQS
06/22/2012,119,Rutgers University,34-023-0011,AQS
06/23/2012,49,Monmouth University,34-025-0005,AQS
06/24/2012,67,Babylon,36-103-0002,AQS
06/25/2012,58,Monmouth University,34-025-0005,AQS
06/26/2012,33,Flemington,34-019-0001,AQS
06/27/2012,43,Monmouth University,34-025-0005,AQS
06/28/2012,147,Colliers Mills,34-029-0006,AQS
06/29/2012,174,Babylon,36-103-0002,AQS
06/30/2012,126,Babylon,36-103-0002,AQS
07/01/2012,143,Monmouth University,34-025-0005,AQS
07/02/2012,45,Monmouth University,34-025-0005,AQS
07/03/2012,115,Colliers Mills,34-029-0006,AQS
07/04/2012,112,Babylon,36-103-0002,AQS
07/05/2012,119,Monmouth University,34-025-0005,AQS
07/06/2012,115,Pfizer Lab Site,36-005-0133,AQS
07/07/2012,115,Colliers Mills,34-029-0006,AQS
07/08/2012,108,Bayonne,34-017-0006,AQS
07/09/2012,87,Rutgers University,34-023-0011,AQS
07/10/2012,77,Flemington,34-019-0001,AQS
07/11/2012,112,Rockland County,36-087-0005,AQS
07/12/2012,119,Millbrook,36-027-0007,AQS
07/13/2012,143,Rutgers University,34-023-0011,AQS
07/14/2012,112,Riverhead,36-103-0004,AQS
07/15/2012,58,Leonia,34-003-0006,AQS
07/16/2012,97,Babylon,36-103-0002,AQS
07/17/2012,161,Monmouth University,34-025-0005,AQS
07/18/2012,161,Colliers Mills,34-029-0006,AQS
07/19/2012,39,Valley Central High School,36-071-5001,AQS
07/20/2012,36,Monmouth University,34-025-0005,AQS
07/21/2012,61,Flemington,34-019-0001,AQS
07/22/2012,80,White Plains,36-119-2004,AQS
07/23/2012,101,Rutgers University,34-023-0011,AQS
07/24/2012,74,Monmouth University,34-025-0005,AQS
07/25/2012,64,Monmouth University,34-025-0005,AQS
07/26/2012,129,Rutgers University,34-023-0011,AQS
07/27/2012,71,Monmouth University,34-025-0005,AQS
07/28/2012,54,Monmouth University,34-025-0005,AQS
07/29/2012,50,Rutgers University,34-023-0011,AQS
07/30/2012,74,Chester,34-027-3001,AQS
07/31/2012,51,Chester,34-027-3001,AQS
08/01/2012,47,Millbrook,36-027-0007,AQS
08/02/2012,108,Colliers Mills,34-029-0006,AQS
08/03/2012,133,White Plains,36-119-2004,AQS
08/04/2012,112,Rockland County,36-087-0005,AQS
08/05/2012,45,Flemington,34-019-0001,AQS
08/06/2012,64,Monmouth University,34-025-0005,AQS
08/07/2012,64,Rutgers University,34-023-0011,AQS
08/08/2012,159,Rockland County,36-087-0005,AQS
08/09/2012,129,Rockland County,36-087-0005,AQS
08/10/2012,40,Rutgers University,34-023-0011,AQS
08/11/2012,74,Rockland County,36-087-0005,AQS
08/12/2012,80,Babylon,36-103-0002,AQS
08/13/2012,58,Babylon,36-103-0002,AQS
08/14/2012,51,Riverhead,36-103-0004,AQS
08/15/2012,71,Rutgers University,34-023-0011,AQS
08/16/2012,54,Monmouth University,34-025-0005,AQS
08/17/2012,115,Newark Firehouse,34-013-0003,AQS
08/18/2012,58,Monmouth University,34-025-0005,AQS
08/19/2012,40,Rutgers University,34-023-0011,AQS
08/20/2012,90,Mt Ninham,36-079-0005,AQS
08/21/2012,87,Rutgers University,34-023-0011,AQS
08/22/2012,115,Mt Ninham,36-079-0005,AQS
08/23/2012,119,Mt Ninham,36-079-0005,AQS
08/24/2012,150,Chester,34-027-3001,AQS
08/25/2012,97,Mt Ninham,36-079-0005,AQS
08/26/2012,50,Mt Ninham,36-079-0005,AQS
08/27/2012,41,Millbrook,36-027-0007,AQS
08/28/2012,46,Rutgers University,34-023-0011,AQS
08/29/2012,49,Monmouth University,34-025-0005,AQS
08/30/2012,67,Susan Wagner Hs,36-085-0067,AQS
08/31/2012,143,Monmouth University,34-025-0005,AQS
09/01/2012,129,Monmouth University,34-025-0005,AQS
09/02/2012,54,Rockland County,36-087-0005,AQS
09/03/2012,35,Monmouth University,34-025-0005,AQS
09/04/2012,32,Monmouth University,34-025-0005,AQS
09/05/2012,34,Flemington,34-019-0001,AQS
09/06/2012,38,Millbrook,36-027-0007,AQS
09/07/2012,101,Rockland County,36-087-0005,AQS
09/08/2012,42,Riverhead,36-103-0004,AQS
09/09/2012,43,Monmouth University,34-025-0005,AQS
09/10/2012,31,Flemington,34-019-0001,AQS
09/11/2012,33,Chester,34-027-3001,AQS
09/12/2012,67,Rutgers University,34-023-0011,AQS
09/13/2012,112,Rutgers University,34-023-0011,AQS
09/14/2012,77,Rockland County,36-087-0005,AQS
09/15/2012,31,Flemington,34-019-0001,AQS
09/16/2012,40,Babylon,36-103-0002,AQS
09/17/2012,50,Flemington,34-019-0001,AQS
09/18/2012,41,Monmouth University,34-025-0005,AQS
09/19/2012,32,Flemington,34-019-0001,AQS
09/20/2012,31,Flemington,34-019-0001,AQS
09/21/2012,42,Flemington,34-019-0001,AQS
09/22/2012,49,Flemington,34-019-0001,AQS
09/23/2012,28,Flemington,34-019-0001,AQS
09/24/2012,31,Flemington,34-019-0001,AQS
09/25/2012,46,Flemington,34-019-0001,AQS
09/26/2012,46,Rutgers University,34-023-0011,AQS
09/27/2012,41,Monmouth University,34-025-0005,AQS
09/28/2012,42,Monmouth University,34-025-0005,AQS
09/29/2012,18,Flemington,34-019-0001,AQS
09/30/2012,33,Monmouth University,34-025-0005,AQS
10/01/2012,32,Flemington,34-019-0001,AQS
10/02/2012,40,Monmouth University,34-025-0005,AQS
10/03/2012,23,Riverhead,36-103-0004,AQS
10/04/2012,22,Ramapo,34-031-5001,AQS
10/05/2012,64,Flemington,34-019-0001,AQS
10/06/2012,48,Riverhead,36-103-0004,AQS
10/07/2012,26,Riverhead,36-103-0004,AQS
10/08/2012,25,Monmouth University,34-025-0005,AQS
10/09/2012,27,Monmouth University,34-025-0005,AQS
10/10/2012,33,Flemington,34-019-0001,AQS
10/11/2012,31,Flemington,34-019-0001,AQS
10/12/2012,27,Riverhead,36-103-0004,AQS
10/13/2012,32,Monmouth University,34-025-0005,AQS
10/14/2012,44,Flemington,34-019-0001,AQS
10/15/2012,34,Riverhead,36-103-0004,AQS
10/16/2012,31,Flemington,34-019-0001,AQS
10/17/2012,29,Chester,34-027-3001,AQS
10/18/2012,39,Flemington,34-019-0001,AQS
10/19/2012,37,Monmouth University,34-025-0005,AQS
10/20/2012,36,Riverhead,36-103-0004,AQS
10/21/2012,34,Flemington,34-019-0001,AQS
10/22/2012,38,Chester,34-027-3001,AQS
10/23/2012,36,Ramapo,34-031-5001,AQS
10/24/2012,31,Colliers Mills,34-029-0006,AQS
10/25/2012,31,Riverhead,36-103-0004,AQS
10/26/2012,40,Millbrook,36-027-0007,AQS
10/27/2012,40,Millbrook,36-027-0007,AQS
10/28/2012,34,Queens College 2,36-081-0124,AQS
10/29/2012,32,Queens College 2,36-081-0124,AQS
10/30/2012,29,Millbrook,36-027-0007,AQS
10/31/2012,18,Riverhead,36-103-0004,AQS
11/01/2012,17,Flemington,34-019-0001,AQS
11/02/2012,31,Riverhead,36-103-0004,AQS
11/03/2012,28,Flemington,34-019-0001,AQS
11/04/2012,28,Millbrook,36-027-0007,AQS
11/05/2012,31,Millbrook,36-027-0007,AQS
11/06/2012,30,Riverhead,36-103-0004,AQS
11/07/2012,31,Rutgers University,34-023-0011,AQS
11/08/2012,30,Valley Central High School,36-071-5001,AQS
11/09/2012,32,Riverhead,36-103-0004,AQS
11/10/2012,25,Riverhead,36-103-0004,AQS
11/11/2012,45,Riverhead,36-103-0004,AQS
11/12/2012,40,Riverhead,36-103-0004,AQS
11/13/2012,33,Rockland County,36-087-0005,AQS
11/14/2012,24,Flemington,34-019-0001,AQS
11/15/2012,19,Rockland County,36-087-0005,AQS
11/16/2012,20,Millbrook,36-027-0007,AQS
11/17/2012,31,Queens College 2,36-081-0124,AQS
11/18/2012,27,Mt Ninham,36-079-0005,AQS
11/19/2012,30,Mt Ninham,36-079-0005,AQS
11/20/2012,24,Queens College 2,36-081-0124,AQS
11/21/2012,30,Rockland County,36-087-0005,AQS
11/22/2012,33,Chester,34-027-3001,AQS
11/23/2012,31,Colliers Mills,34-029-0006,AQS
11/24/2012,31,Flemington,34-019-0001,AQS
11/25/2012,33,Rockland County,36-087-0005,AQS
11/26/2012,29,Rockland County,36-087-0005,AQS
11/27/2012,19,Chester,34-027-3001,AQS
11/28/2012,26,Mt Ninham,36-079-0005,AQS
11/29/2012,25,Mt Ninham,36-079-0005,AQS
11/30/2012,31,Holtsville,36-103-0009,AQS
12/01/2012,31,Holtsville,36-103-0009,AQS
12/02/2012,34,Holtsville,36-103-0009,AQS
12/03/2012,26,Rockland County,36-087-0005,AQS
12/04/2012,31,Holtsville,36-103-0009,AQS
12/05/2012,33,Rockland County,36-087-0005,AQS
12/06/2012,31,Millbrook,36-027-0007,AQS
12/07/2012,19,Chester,34-027-3001,AQS
12/08/2012,11,Holtsville,36-103-0009,AQS
12/09/2012,20,Millbrook,36-027-0007,AQS
12/10/2012,26,Holtsville,36-103-0009,AQS
12/11/2012,25,Millbrook,36-027-0007,AQS
12/12/2012,27,Holtsville,36-103-0009,AQS
12/13/2012,26,Chester,34-027-3001,AQS
12/14/2012,20,Mt Ninham,36-079-0005,AQS
12/15/2012,25,Mt Ninham,36-079-0005,AQS
12/16/2012,32,Holtsville,36-103-0009,AQS
12/17/2012,31,Holtsville,36-103-0009,AQS
12/18/2012,27,Holtsville,36-103-0009,AQS
12/19/2012,28,Mt Ninham,36-079-0005,AQS
12/20/2012,33,Queens College 2,36-081-0124,AQS
12/21/2012,34,Queens College 2,36-081-0124,AQS
12/22/2012,33,Flemington,34-019-0001,AQS
12/23/2012,32,Mt Ninham,36-079-0005,AQS
12/24/2012,32,Millbrook,36-027-0007,AQS
12/25/2012,28,Flemington,34-019-0001,AQS
12/26/2012,32,Queens College 2,36-081-0124,AQS
12/27/2012,30,Babylon,36-103-0002,AQS
12/28/2012,31,Millbrook,36-027-0007,AQS
12/29/2012,26,Flemington,34-019-0001,AQS
12/30/2012,37,Flemington,34-019-0001,AQS
12/31/2012,33,Mt Ninham,36-079-0005,AQS
01/01/2013,32,Rockland County,36-087-0005,AQS
01/02/2013,33,Millbrook,36-027-0007,AQS
01/03/2013,32,Rockland County,36-087-0005,AQS
01/04/2013,33,Rockland County,36-087-0005,AQS
01/05/2013,33,Millbrook,36-027-0007,AQS
01/06/2013,31,Rutgers University,34-023-0011,AQS
01/07/2013,32,Rockland County,36-087-0005,AQS
01/08/2013,28,Millbrook,36-027-0007,AQS
01/09/2013,31,Valley Central High School,36-071-5001,AQS
01/10/2013,33,Rockland County,36-087-0005,AQS
01/11/2013,31,Holtsville,36-103-0009,AQS
01/12/2013,32,Holtsville,36-103-0009,AQS
01/13/2013,26,Holtsville,36-103-0009,AQS
01/14/2013,30,Chester,34-027-3001,AQS
01/15/2013,26,Millbrook,36-027-0007,AQS
01/16/2013,21,Millbrook,36-027-0007,AQS
01/17/2013,35,Valley Central High School,36-071-5001,AQS
01/18/2013,35,Flemington,34-019-0001,AQS
01/19/2013,33,Holtsville,36-103-0009,AQS
01/20/2013,36,Flemington,34-019-0001,AQS
01/21/2013,31,Millbrook,36-027-0007,AQS
01/22/2013,34,Valley Central High School,36-071-5001,AQS
01/23/2013,31,Valley Central High School,36-071-5001,AQS
01/24/2013,34,Valley Central High School,36-071-5001,AQS
01/25/2013,34,Valley Central High School,36-071-5001,AQS
01/26/2013,36,Valley Central High School,36-071-5001,AQS
01/27/2013,35,Rockland County,36-087-0005,AQS
01/28/2013,23,Chester,34-027-3001,AQS
01/29/2013,17,Holtsville,36-103-0009,AQS
01/30/2013,35,Holtsville,36-103-0009,AQS
01/31/2013,34,Babylon,36-103-0002,AQS
02/01/2013,34,Valley Central High School,36-071-5001,AQS
02/02/2013,29,Rutgers University,34-023-0011,AQS
02/03/2013,28,Holtsville,36-103-0009,AQS
02/04/2013,36,Valley Central High School,36-071-5001,AQS
02/05/2013,31,Millbrook,36-027-0007,AQS
02/06/2013,40,Valley Central High School,36-071-5001,AQS
02/07/2013,34,Mt Ninham,36-079-0005,AQS
02/08/2013,35,Rockland County,36-087-0005,AQS
02/09/2013,40,Rockland County,36-087-0005,AQS
02/10/2013,38,Flemington,34-019-0001,AQS
02/11/2013,27,Chester,34-027-3001,AQS
02/12/2013,31,Flemington,34-019-0001,AQS
02/13/2013,38,Millbrook,36-027-0007,AQS
02/14/2013,38,Millbrook,36-027-0007,AQS
02/15/2013,36,Rockland County,36-087-0005,AQS
02/16/2013,35,Flemington,34-019-0001,AQS
02/17/2013,37,Flemington,34-019-0001,AQS
02/18/2013,39,Millbrook,36-027-0007,AQS
02/19/2013,38,Susan Wagner Hs,36-085-0067,AQS
02/20/2013,32,Millbrook,36-027-0007,AQS
02/21/2013,33,Millbrook,36-027-0007,AQS
02/22/2013,35,Susan Wagner Hs,36-085-0067,AQS
02/23/2013,35,Queens College 2,36-081-0124,AQS
02/24/2013,39,Rockland County,36-087-0005,AQS
02/25/2013,37,Holtsville,36-103-0009,AQS
02/26/2013,39,Holtsville,36-103-0009,AQS
02/27/2013,39,Babylon,36-103-0002,AQS
02/28/2013,29,Flemington,34-019-0001,AQS
03/01/2013,34,Flemington,34-019-0001,AQS
03/02/2013,33,Rutgers University,34-023-0011,AQS
03/03/2013,34,Flemington,34-019-0001,AQS
03/04/2013,35,Flemington,34-019-0001,AQS
03/05/2013,36,Flemington,34-019-0001,AQS
03/06/2013,41,Chester,34-027-3001,AQS
03/07/2013,40,Flemington,34-019-0001,AQS
03/08/2013,44,Chester,34-027-3001,AQS
03/09/2013,47,Chester,34-027-3001,AQS
03/10/2013,44,Millbrook,36-027-0007,AQS
03/11/2013,40,Colliers Mills,34-029-0006,AQS
03/12/2013,40,Susan Wagner Hs,36-085-0067,AQS
03/13/2013,40,Millbrook,36-027-0007,AQS
03/14/2013,44,Chester,34-027-3001,AQS
03/15/2013,40,Riverhead,36-103-0004,AQS
03/16/2013,39,Millbrook,36-027-0007,AQS
03/17/2013,42,Millbrook,36-027-0007,AQS
03/18/2013,41,Millbrook,36-027-0007,AQS
03/19/2013,40,Millbrook,36-027-0007,AQS
03/20/2013,44,Millbrook,36-027-0007,AQS
03/21/2013,45,Millbrook,36-027-0007,AQS
03/22/2013,39,Riverhead,36-103-0004,AQS
03/23/2013,39,Flemington,34-019-0001,AQS
03/24/2013,42,Chester,34-027-3001,AQS
03/25/2013,40,Millbrook,36-027-0007,AQS
03/26/2013,44,Chester,34-027-3001,AQS
03/27/2013,45,Millbrook,36-027-0007,AQS
03/28/2013,39,Chester,34-027-3001,AQS
03/29/2013,42,Chester,34-027-3001,AQS
03/30/2013,48,Rutgers University,34-023-0011,AQS
03/31/2013,61,Monmouth University,34-025-0005,AQS
04/01/2013,46,Flemington,34-019-0001,AQS
04/02/2013,46,Chester,34-027-3001,AQS
04/03/2013,48,Chester,34-027-3001,AQS
04/04/2013,48,Riverhead,36-103-0004,AQS
04/05/2013,58,Chester,34-027-3001,AQS
04/06/2013,46,Rutgers University,34-023-0011,AQS
04/07/2013,61,Chester,34-027-3001,AQS
04/08/2013,61,Colliers Mills,34-029-0006,AQS
04/09/2013,54,Colliers Mills,34-029-0006,AQS
04/10/2013,54,Colliers Mills,34-029-0006,AQS
04/11/2013,41,Monmouth University,34-025-0005,AQS
04/12/2013,43,Monmouth University,34-025-0005,AQS
04/13/2013,42,Rutgers University,34-023-0011,AQS
04/14/2013,47,Flemington,34-019-0001,AQS
04/15/2013,41,Millbrook,36-027-0007,AQS
04/16/2013,48,Chester,34-027-3001,AQS
04/17/2013,45,Chester,34-027-3001,AQS
04/18/2013,40,Millbrook,36-027-0007,AQS
04/19/2013,37,Ramapo,34-031-5001,AQS
04/20/2013,43,Chester,34-027-3001,AQS
04/21/2013,48,Chester,34-027-3001,AQS
04/22/2013,45,Millbrook,36-027-0007,AQS
04/23/2013,39,Millbrook,36-027-0007,AQS
04/24/2013,50,Chester,34-027-3001,AQS
04/25/2013,58,Chester,34-027-3001,AQS
04/26/2013,67,Rutgers University,34-023-0011,AQS
04/27/2013,71,Chester,34-027-3001,AQS
04/28/2013,105,Chester,34-027-3001,AQS
04/29/2013,54,Monmouth University,34-025-0005,AQS
04/30/2013,74,Millbrook,36-027-0007,AQS
05/01/2013,61,Millbrook,36-027-0007,AQS
05/02/2013,58,Millbrook,36-027-0007,AQS
05/03/2013,49,Rockland County,36-087-0005,AQS
05/04/2013,45,Monmouth University,34-025-0005,AQS
05/05/2013,54,Chester,34-027-3001,AQS
05/06/2013,42,Riverhead,36-103-0004,AQS
05/07/2013,38,Millbrook,36-027-0007,AQS
05/08/2013,44,Monmouth University,34-025-0005,AQS
05/09/2013,44,Colliers Mills,34-029-0006,AQS
05/10/2013,61,Colliers Mills,34-029-0006,AQS
05/11/2013,44,Riverhead,36-103-0004,AQS
05/12/2013,46,Riverhead,36-103-0004,AQS
05/13/2013,42,Riverhead,36-103-0004,AQS
05/14/2013,49,Chester,34-027-3001,AQS
05/15/2013,74,Chester,34-027-3001,AQS
05/16/2013,93,Rutgers University,34-023-0011,AQS
05/17/2013,45,Monmouth University,34-025-0005,AQS
05/18/2013,45,Riverhead,36-103-0004,AQS
05/19/2013,38,Susan Wagner Hs,36-085-0067,AQS
05/20/2013,42,Susan Wagner Hs,36-085-0067,AQS
05/21/2013,87,Leonia,34-003-0006,AQS
05/22/2013,74,Chester,34-027-3001,AQS
05/23/2013,34,Chester,34-027-3001,AQS
05/24/2013,31,Chester,34-027-3001,AQS
05/25/2013,31,Leonia,34-003-0006,AQS
05/26/2013,38,Flemington,34-019-0001,AQS
05/27/2013,50,Rutgers University,34-023-0011,AQS
05/28/2013,47,Riverhead,36-103-0004,AQS
05/29/2013,101,Colliers Mills,34-029-0006,AQS
05/30/2013,143,Riverhead,36-103-0004,AQS
05/31/2013,126,Newark Firehouse,34-013-0003,AQS
06/01/2013,101,Leonia,34-003-0006,AQS
06/02/2013,50,Leonia,34-003-0006,AQS
06/03/2013,41,Rutgers University,34-023-0011,AQS
06/04/2013,47,Flemington,34-019-0001,AQS
06/05/2013,50,Flemington,34-019-0001,AQS
06/06/2013,51,Riverhead,36-103-0004,AQS
06/07/2013,34,Riverhead,36-103-0004,AQS
06/08/2013,40,Riverhead,36-103-0004,AQS
06/09/2013,67,Chester,34-027-3001,AQS
06/10/2013,67,Riverhead,36-103-0004,AQS
06/11/2013,54,Monmouth University,34-025-0005,AQS
06/12/2013,44,Monmouth University,34-025-0005,AQS
06/13/2013,58,Monmouth University,34-025-0005,AQS
06/14/2013,42,Riverhead,36-103-0004,AQS
06/15/2013,46,Flemington,34-019-0001,AQS
06/16/2013,77,Leonia,34-003-0006,AQS
06/17/2013,74,Monmouth University,34-025-0005,AQS
06/18/2013,54,Ramapo,34-031-5001,AQS
06/19/2013,48,Monmouth University,34-025-0005,AQS
06/20/2013,87,Rutgers University,34-023-0011,AQS
06/21/2013,119,Flemington,34-019-0001,AQS
06/22/2013,100,Rutgers University,34-023-0011,AQS
06/23/2013,44,Millbrook,36-027-0007,AQS
06/24/2013,126,Riverhead,36-103-0004,AQS
06/25/2013,151,Riverhead,36-103-0004,AQS
06/26/2013,93,Riverhead,36-103-0004,AQS
06/27/2013,97,Rockland County,36-087-0005,AQS
06/28/2013,54,Leonia,34-003-0006,AQS
06/29/2013,97,Rutgers University,34-023-0011,AQS
06/30/2013,42,Ramapo,34-031-5001,AQS
07/01/2013,29,Chester,34-027-3001,AQS
07/02/2013,36,Millbrook,36-027-0007,AQS
07/03/2013,31,Mt Ninham,36-079-0005,AQS
07/04/2013,37,Pfizer Lab Site,36-005-0133,AQS
07/05/2013,49,Leonia,34-003-0006,AQS
07/06/2013,77,Babylon,36-103-0002,AQS
07/07/2013,74,White Plains,36-119-2004,AQS
07/08/2013,77,Riverhead,36-103-0004,AQS
07/09/2013,115,White Plains,36-119-2004,AQS
07/10/2013,71,Leonia,34-003-0006,AQS
07/11/2013,80,Monmouth University,34-025-0005,AQS
07/12/2013,38,Leonia,34-003-0006,AQS
07/13/2013,33,Leonia,34-003-0006,AQS
07/14/2013,43,Riverhead,36-103-0004,AQS
07/15/2013,54,Riverhead,36-103-0004,AQS
07/16/2013,147,Monmouth University,34-025-0005,AQS
07/17/2013,151,Bayonne,34-017-0006,AQS
07/18/2013,159,Holtsville,36-103-0009,AQS
07/19/2013,133,Queens College 2,36-081-0124,AQS
07/20/2013,115,Riverhead,36-103-0004,AQS
07/21/2013,93,Flemington,34-019-0001,AQS
07/22/2013,50,Rockland County,36-087-0005,AQS
07/23/2013,71,Riverhead,36-103-0004,AQS
07/24/2013,48,Monmouth University,34-025-0005,AQS
07/25/2013,21,Millbrook,36-027-0007,AQS
07/26/2013,61,Queens College 2,36-081-0124,AQS
07/27/2013,90,Mt Ninham,36-079-0005,AQS
07/28/2013,45,Queens College 2,36-081-0124,AQS
07/29/2013,71,Queens College 2,36-081-0124,AQS
07/30/2013,50,Monmouth University,34-025-0005,AQS
07/31/2013,54,Monmouth University,34-025-0005,AQS
08/01/2013,51,Riverhead,36-103-0004,AQS
08/02/2013,77,Monmouth University,34-025-0005,AQS
08/03/2013,42,Riverhead,36-103-0004,AQS
08/04/2013,37,Riverhead,36-103-0004,AQS
08/05/2013,48,Monmouth University,34-025-0005,AQS
08/06/2013,74,Monmouth University,34-025-0005,AQS
08/07/2013,46,Queens College 2,36-081-0124,AQS
08/08/2013,38,Flemington,34-019-0001,AQS
08/09/2013,43,Leonia,34-003-0006,AQS
08/10/2013,45,Monmouth University,34-025-0005,AQS
08/11/2013,54,Babylon,36-103-0002,AQS
08/12/2013,49,Monmouth University,34-025-0005,AQS
08/13/2013,46,Rutgers University,34-023-0011,AQS
08/14/2013,32,Riverhead,36-103-0004,AQS
08/15/2013,40,Queens College 2,36-081-0124,AQS
08/16/2013,58,Monmouth University,34-025-0005,AQS
08/17/2013,90,Monmouth University,34-025-0005,AQS
08/18/2013,58,Monmouth University,34-025-0005,AQS
08/19/2013,58,Riverhead,36-103-0004,AQS
08/20/2013,101,Riverhead,36-103-0004,AQS
08/21/2013,119,Colliers Mills,34-029-0006,AQS
08/22/2013,44,Chester,34-027-3001,AQS
08/23/2013,40,Riverhead,36-103-0004,AQS
08/24/2013,50,Rutgers University,34-023-0011,AQS
08/25/2013,58,Queens College 2,36-081-0124,AQS
08/26/2013,64,Flemington,34-019-0001,AQS
08/27/2013,77,Monmouth University,34-025-0005,AQS
08/28/2013,54,Babylon,36-103-0002,AQS
08/29/2013,49,Rutgers University,34-023-0011,AQS
08/30/2013,64,Monmouth University,34-025-0005,AQS
08/31/2013,58,Leonia,34-003-0006,AQS
09/01/2013,43,Flemington,34-019-0001,AQS
09/02/2013,39,Leonia,34-003-0006,AQS
09/03/2013,40,Monmouth University,34-025-0005,AQS
09/04/2013,44,Riverhead,36-103-0004,AQS
09/05/2013,40,Monmouth University,34-025-0005,AQS
09/06/2013,41,Monmouth University,34-025-0005,AQS
09/07/2013,61,Riverhead,36-103-0004,AQS
09/08/2013,47,Riverhead,36-103-0004,AQS
09/09/2013,34,Flemington,34-019-0001,AQS
09/10/2013,80,Flemington,34-019-0001,AQS
09/11/2013,143,Rockland County,36-087-0005,AQS
09/12/2013,74,Flemington,34-019-0001,AQS
09/13/2013,40,Riverhead,36-103-0004,AQS
09/14/2013,21,Monmouth University,34-025-0005,AQS
09/15/2013,37,Susan Wagner Hs,36-085-0067,AQS
09/16/2013,35,Chester,34-027-3001,AQS
09/17/2013,33,Chester,34-027-3001,AQS
09/18/2013,43,Chester,34-027-3001,AQS
09/19/2013,71,Riverhead,36-103-0004,AQS
09/20/2013,80,Chester,34-027-3001,AQS
09/21/2013,44,Flemington,34-019-0001,AQS
09/22/2013,39,Riverhead,36-103-0004,AQS
09/23/2013,28,Flemington,34-019-0001,AQS
09/24/2013,36,Chester,34-027-3001,AQS
09/25/2013,32,Chester,34-027-3001,AQS
09/26/2013,32,Chester,34-027-3001,AQS
09/27/2013,30,Chester,34-027-3001,AQS
09/28/2013,37,Chester,34-027-3001,AQS
09/29/2013,43,Chester,34-027-3001,AQS
09/30/2013,45,Chester,34-027-3001,AQS
10/01/2013,46,Monmouth University,34-025-0005,AQS
10/02/2013,54,Rutgers University,34-023-0011,AQS
10/03/2013,46,Chester,34-027-3001,AQS
10/04/2013,71,Colliers Mills,34-029-0006,AQS
10/05/2013,46,Monmouth University,34-025-0005,AQS
10/06/2013,49,Monmouth University,34-025-0005,AQS
10/07/2013,31,Riverhead,36-103-0004,AQS
10/08/2013,31,Riverhead,36-103-0004,AQS
10/09/2013,33,Monmouth University,34-025-0005,AQS
10/10/2013,26,Chester,34-027-3001,AQS
10/11/2013,31,Chester,34-027-3001,AQS
10/12/2013,40,Chester,34-027-3001,AQS
10/13/2013,36,Monmouth University,34-025-0005,AQS
10/14/2013,39,Colliers Mills,34-029-0006,AQS
10/15/2013,41,Colliers Mills,34-029-0006,AQS
10/16/2013,32,Monmouth University,34-025-0005,AQS
10/17/2013,36,Millbrook,36-027-0007,AQS
10/18/2013,33,Millbrook,36-027-0007,AQS
10/19/2013,37,Millbrook,36-027-0007,AQS
10/20/2013,34,Chester,34-027-3001,AQS
10/21/2013,40,Holtsville,36-103-0009,AQS
10/22/2013,37,Riverhead,36-103-0004,AQS
10/23/2013,29,Valley Central High School,36-071-5001,AQS
10/24/2013,28,Chester,34-027-3001,AQS
10/25/2013,28,Chester,34-027-3001,AQS
10/26/2013,38,Chester,34-027-3001,AQS
10/27/2013,29,Holtsville,36-103-0009,AQS
10/28/2013,29,Rutgers University,34-023-0011,AQS
10/29/2013,25,Chester,34-027-3001,AQS
10/30/2013,29,Riverhead,36-103-0004,AQS
10/31/2013,45,Riverhead,36-103-0004,AQS
11/01/2013,40,Chester,34-027-3001,AQS
11/02/2013,35,Chester,34-027-3001,AQS
11/03/2013,31,Chester,34-027-3001,AQS
11/04/2013,34,Monmouth University,34-025-0005,AQS
11/05/2013,36,Monmouth University,34-025-0005,AQS
11/06/2013,37,Monmouth University,34-025-0005,AQS
11/07/2013,31,Riverhead,36-103-0004,AQS
11/08/2013,30,Riverhead,36-103-0004,AQS
11/09/2013,31,Riverhead,36-103-0004,AQS
11/10/2013,31,Flemington,34-019-0001,AQS
11/11/2013,31,Millbrook,36-027-0007,AQS
11/12/2013,28,Valley Central High School,36-071-5001,AQS
11/13/2013,31,Flemington,34-019-0001,AQS
11/14/2013,30,Chester,34-027-3001,AQS
11/15/2013,30,Millbrook,36-027-0007,AQS
11/16/2013,40,Chester,34-027-3001,AQS
11/17/2013,31,Monmouth University,34-025-0005,AQS
11/18/2013,36,Chester,34-027-3001,AQS
11/19/2013,36,Chester,34-027-3001,AQS
11/20/2013,34,Chester,34-027-3001,AQS
11/21/2013,26,Queens College 2,36-081-0124,AQS
11/22/2013,21,Chester,34-027-3001,AQS
11/23/2013,30,Chester,34-027-3001,AQS
11/24/2013,32,Holtsville,36-103-0009,AQS
